protein,Position sec,Deisgn method,Name,GDT_TS
1msl,112,esm,1msl_112_esm,0.9375
1msl,113,esm,1msl_113_esm,0.5729166666666666
1msl,114,esm,1msl_114_esm,0.8090277777777778
1msl,115,esm,1msl_115_esm,0.8368055555555556
1msl,116,esm,1msl_116_esm,0.6875
1msl,117,esm,1msl_117_esm,0.90625
1msl,118,esm,1msl_118_esm,0.7430555555555556
1msl,119,esm,1msl_119_esm,0.8958333333333334
1msl,120,esm,1msl_120_esm,0.7604166666666666
1msl,121,esm,1msl_121_esm,0.9097222222222222
1msl,122,esm,1msl_122_esm,0.3819444444444444
1msl,123,esm,1msl_123_esm,0.8819444444444444
1msl,124,esm,1msl_124_esm,0.8923611111111112
1msl,125,esm,1msl_125_esm,0.8506944444444444
1msl,126,esm,1msl_126_esm,0.7361111111111112
1msl,127,esm,1msl_127_esm,0.8854166666666666
1msl,128,esm,1msl_128_esm,0.4618055555555556
1msl,129,esm,1msl_129_esm,0.5798611111111112
1msl,130,esm,1msl_130_esm,0.3923611111111111
1msl,131,esm,1msl_131_esm,0.8055555555555556
1msl,132,esm,1msl_132_esm,0.5381944444444444
1msl,133,esm,1msl_133_esm,0.3506944444444444
1msl,134,esm,1msl_134_esm,0.5069444444444444
1msl,135,esm,1msl_135_esm,0.8541666666666666
1msl,136,esm,1msl_136_esm,0.2361111111111111
1msl,137,esm,1msl_137_esm,0.6215277777777778
1msl,138,esm,1msl_138_esm,0.90625
1msl,139,esm,1msl_139_esm,0.9097222222222222
1msl,140,esm,1msl_140_esm,0.5659722222222222
1msl,141,esm,1msl_141_esm,0.6909722222222222
1msl,142,esm,1msl_142_esm,0.9409722222222222
1msl,143,esm,1msl_143_esm,0.8611111111111112
1msl,144,esm,1msl_144_esm,0.8541666666666666
1msl,145,esm,1msl_145_esm,0.9097222222222222
1msl,146,esm,1msl_146_esm,0.7777777777777778
1msl,147,esm,1msl_147_esm,0.5798611111111112
1msl,148,esm,1msl_148_esm,0.9340277777777778
1msl,149,esm,1msl_149_esm,0.9375
1msl,150,esm,1msl_150_esm,0.5833333333333334
1msl,151,esm,1msl_151_esm,0.5069444444444444
1msl,152,esm,1msl_152_esm,0.90625
1msl,153,esm,1msl_153_esm,0.5972222222222222
1msl,154,esm,1msl_154_esm,0.7118055555555556
1msl,155,esm,1msl_155_esm,0.9409722222222222
1msl,156,esm,1msl_156_esm,0.5381944444444444
1msl,157,esm,1msl_157_esm,0.90625
1msl,158,esm,1msl_158_esm,0.7013888888888888
1msl,159,esm,1msl_159_esm,0.9131944444444444
1msl,160,esm,1msl_160_esm,0.8125
1msl,161,esm,1msl_161_esm,0.4305555555555556
1msl,162,esm,1msl_162_esm,0.90625
1msl,163,esm,1msl_163_esm,0.375
1msl,164,esm,1msl_164_esm,0.8854166666666666
1msl,165,esm,1msl_165_esm,0.5729166666666666
1msl,166,esm,1msl_166_esm,0.7222222222222222
1msl,167,esm,1msl_167_esm,0.5416666666666666
1msl,168,esm,1msl_168_esm,0.3784722222222222
1msl,169,esm,1msl_169_esm,0.90625
1msl,170,esm,1msl_170_esm,0.4618055555555556
1msl,171,esm,1msl_171_esm,0.9375
1msl,172,esm,1msl_172_esm,0.6875
1msl,173,esm,1msl_173_esm,0.90625
1msl,174,esm,1msl_174_esm,0.9270833333333334
1msl,175,esm,1msl_175_esm,0.5
1msl,176,esm,1msl_176_esm,0.3402777777777778
1msl,177,esm,1msl_177_esm,0.5451388888888888
1msl,178,esm,1msl_178_esm,0.6006944444444444
1msl,179,esm,1msl_179_esm,0.9166666666666666
1msl,180,esm,1msl_180_esm,0.2534722222222222
1msl,181,esm,1msl_181_esm,0.8958333333333334
1msl,182,esm,1msl_182_esm,0.5138888888888888
1msl,183,esm,1msl_183_esm,0.8923611111111112
1msl,184,esm,1msl_184_esm,0.8784722222222222
1msl,185,esm,1msl_185_esm,0.5729166666666666
1msl,186,esm,1msl_186_esm,0.3541666666666667
1msl,187,esm,1msl_187_esm,0.8263888888888888
1msl,188,esm,1msl_188_esm,0.9131944444444444
1msl,189,esm,1msl_189_esm,0.8923611111111112
1msl,190,esm,1msl_190_esm,0.9097222222222222
1msl,191,esm,1msl_191_esm,0.9270833333333334
1msl,192,esm,1msl_192_esm,0.3715277777777778
1msl,193,esm,1msl_193_esm,0.90625
1msl,194,esm,1msl_194_esm,0.8159722222222222
1msl,195,esm,1msl_195_esm,0.8333333333333334
1msl,196,esm,1msl_196_esm,0.9236111111111112
1msl,197,esm,1msl_197_esm,0.8125
1msl,198,esm,1msl_198_esm,0.6319444444444444
1msl,199,esm,1msl_199_esm,0.2256944444444444
1msl,200,esm,1msl_200_esm,0.6006944444444444
1msl,201,esm,1msl_201_esm,0.8993055555555556
1msl,202,esm,1msl_202_esm,0.3020833333333333
1msl,203,esm,1msl_203_esm,0.2777777777777778
1msl,204,esm,1msl_204_esm,0.3194444444444444
1msl,205,esm,1msl_205_esm,0.90625
1msl,206,esm,1msl_206_esm,0.8819444444444444
1msl,207,esm,1msl_207_esm,0.7881944444444444
1msl,208,esm,1msl_208_esm,0.875
1msl,209,esm,1msl_209_esm,0.5520833333333334
1msl,210,esm,1msl_210_esm,0.5763888888888888
1msl,211,esm,1msl_211_esm,0.4895833333333333
1msl,212,esm,1msl_212_esm,0.2986111111111111
1msl,213,esm,1msl_213_esm,0.4861111111111111
1msl,214,esm,1msl_214_esm,0.3923611111111111
1msl,215,esm,1msl_215_esm,0.2777777777777778
1msl,216,esm,1msl_216_esm,0.59375
1msl,217,esm,1msl_217_esm,0.5729166666666666
1msl,218,esm,1msl_218_esm,0.9027777777777778
1msl,219,esm,1msl_219_esm,0.6076388888888888
1msl,220,esm,1msl_220_esm,0.9201388888888888
1msl,221,esm,1msl_221_esm,0.5381944444444444
1msl,222,esm,1msl_222_esm,0.8993055555555556
1msl,223,esm,1msl_223_esm,0.9270833333333334
1msl,224,esm,1msl_224_esm,0.9166666666666666
1msl,225,esm,1msl_225_esm,0.8888888888888888
1msl,226,esm,1msl_226_esm,0.5590277777777778
1msl,227,esm,1msl_227_esm,0.25
1msl,228,esm,1msl_228_esm,0.4965277777777778
1msl,229,esm,1msl_229_esm,0.5243055555555556
1msl,230,esm,1msl_230_esm,0.3854166666666667
1msl,231,esm,1msl_231_esm,0.5104166666666666
1msl,232,esm,1msl_232_esm,0.7881944444444444
1msl,233,esm,1msl_233_esm,0.6944444444444444
1msl,234,esm,1msl_234_esm,0.3090277777777778
1msl,235,esm,1msl_235_esm,0.8784722222222222
1msl,236,esm,1msl_236_esm,0.4409722222222222
1msl,237,esm,1msl_237_esm,0.3923611111111111
1msl,238,esm,1msl_238_esm,0.5034722222222222
1msl,239,esm,1msl_239_esm,0.9027777777777778
1msl,240,esm,1msl_240_esm,0.8472222222222222
1msl,241,esm,1msl_241_esm,0.3576388888888889
1msl,242,esm,1msl_242_esm,0.59375
1msl,243,esm,1msl_243_esm,0.4479166666666667
1msl,244,esm,1msl_244_esm,0.84375
1msl,245,esm,1msl_245_esm,0.7986111111111112
1msl,246,esm,1msl_246_esm,0.3541666666666667
1msl,247,esm,1msl_247_esm,0.8368055555555556
1msl,248,esm,1msl_248_esm,0.9236111111111112
1msl,249,esm,1msl_249_esm,0.9270833333333334
3clq,0,esm,3clq_0_esm,0.3039772727272727
3clq,1,esm,3clq_1_esm,0.7585227272727273
3clq,2,esm,3clq_2_esm,0.96875
3clq,3,esm,3clq_3_esm,0.9744318181818182
3clq,4,esm,3clq_4_esm,0.9772727272727272
3clq,5,esm,3clq_5_esm,0.9744318181818182
3clq,6,esm,3clq_6_esm,0.8125
3clq,7,esm,3clq_7_esm,0.8011363636363636
3clq,8,esm,3clq_8_esm,0.9886363636363636
3clq,9,esm,3clq_9_esm,0.7528409090909091
3clq,10,esm,3clq_10_esm,0.9943181818181818
3clq,11,esm,3clq_11_esm,0.5085227272727273
3clq,12,esm,3clq_12_esm,0.9715909090909092
3clq,13,esm,3clq_13_esm,0.9943181818181818
3clq,14,esm,3clq_14_esm,0.6107954545454546
3clq,15,esm,3clq_15_esm,0.8181818181818182
3clq,16,esm,3clq_16_esm,0.9517045454545454
3clq,17,esm,3clq_17_esm,0.7926136363636364
3clq,18,esm,3clq_18_esm,0.8352272727272727
3clq,19,esm,3clq_19_esm,0.9573863636363636
3clq,20,esm,3clq_20_esm,0.9857954545454546
3clq,21,esm,3clq_21_esm,0.9857954545454546
3clq,22,esm,3clq_22_esm,0.8011363636363636
3clq,23,esm,3clq_23_esm,0.5397727272727273
3clq,24,esm,3clq_24_esm,0.7897727272727273
3clq,25,esm,3clq_25_esm,0.9715909090909092
3clq,26,esm,3clq_26_esm,0.9801136363636364
3clq,27,esm,3clq_27_esm,0.4914772727272727
3clq,28,esm,3clq_28_esm,0.8323863636363636
3clq,29,esm,3clq_29_esm,0.9715909090909092
3clq,30,esm,3clq_30_esm,0.9829545454545454
3clq,31,esm,3clq_31_esm,0.9857954545454546
3clq,32,esm,3clq_32_esm,0.9034090909090908
3clq,33,esm,3clq_33_esm,0.9829545454545454
3clq,34,esm,3clq_34_esm,0.9829545454545454
3clq,35,esm,3clq_35_esm,0.9772727272727272
3clq,36,esm,3clq_36_esm,0.8068181818181818
3clq,37,esm,3clq_37_esm,0.9715909090909092
3clq,38,esm,3clq_38_esm,0.8380681818181818
3clq,39,esm,3clq_39_esm,0.875
3clq,40,esm,3clq_40_esm,0.9431818181818182
3clq,41,esm,3clq_41_esm,0.8238636363636364
3clq,42,esm,3clq_42_esm,0.9829545454545454
3clq,43,esm,3clq_43_esm,0.9971590909090908
3clq,44,esm,3clq_44_esm,0.3835227272727273
3clq,45,esm,3clq_45_esm,0.8096590909090909
3clq,46,esm,3clq_46_esm,0.9971590909090908
3clq,47,esm,3clq_47_esm,0.9346590909090908
3clq,48,esm,3clq_48_esm,0.8352272727272727
3clq,49,esm,3clq_49_esm,0.1278409090909091
3clq,50,esm,3clq_50_esm,0.9261363636363636
3clq,51,esm,3clq_51_esm,0.9829545454545454
3clq,52,esm,3clq_52_esm,0.9943181818181818
3clq,53,esm,3clq_53_esm,0.7755681818181818
3clq,54,esm,3clq_54_esm,0.9943181818181818
3clq,55,esm,3clq_55_esm,0.9886363636363636
3clq,56,esm,3clq_56_esm,0.96875
3clq,57,esm,3clq_57_esm,0.75
3clq,58,esm,3clq_58_esm,0.8181818181818182
3clq,59,esm,3clq_59_esm,0.7982954545454546
3clq,60,esm,3clq_60_esm,0.8210227272727273
3clq,61,esm,3clq_61_esm,0.9886363636363636
3clq,62,esm,3clq_62_esm,0.7159090909090909
3clq,63,esm,3clq_63_esm,0.9914772727272728
3clq,64,esm,3clq_64_esm,0.3778409090909091
3clq,65,esm,3clq_65_esm,0.9034090909090908
3clq,66,esm,3clq_66_esm,0.9801136363636364
3clq,67,esm,3clq_67_esm,0.8465909090909091
3clq,68,esm,3clq_68_esm,0.9914772727272728
3clq,69,esm,3clq_69_esm,0.6931818181818182
3clq,70,esm,3clq_70_esm,0.9261363636363636
3clq,71,esm,3clq_71_esm,0.7840909090909091
3clq,72,esm,3clq_72_esm,0.9857954545454546
3clq,73,esm,3clq_73_esm,0.7784090909090909
3clq,74,esm,3clq_74_esm,0.9829545454545454
3clq,75,esm,3clq_75_esm,0.9857954545454546
3clq,76,esm,3clq_76_esm,0.9886363636363636
3clq,77,esm,3clq_77_esm,0.9943181818181818
3clq,78,esm,3clq_78_esm,0.9886363636363636
3clq,79,esm,3clq_79_esm,0.8352272727272727
3clq,80,esm,3clq_80_esm,0.2471590909090909
3clq,81,esm,3clq_81_esm,0.9801136363636364
3clq,82,esm,3clq_82_esm,0.9886363636363636
3clq,83,esm,3clq_83_esm,0.9943181818181818
3clq,84,esm,3clq_84_esm,0.9772727272727272
3clq,85,esm,3clq_85_esm,0.9829545454545454
3clq,86,esm,3clq_86_esm,0.4090909090909091
3clq,87,esm,3clq_87_esm,0.8267045454545454
3clq,88,esm,3clq_88_esm,0.9772727272727272
3clq,89,esm,3clq_89_esm,0.46875
3clq,90,esm,3clq_90_esm,0.9886363636363636
3clq,91,esm,3clq_91_esm,0.375
3clq,92,esm,3clq_92_esm,0.9857954545454546
3clq,93,esm,3clq_93_esm,0.96875
3clq,94,esm,3clq_94_esm,0.9801136363636364
3clq,95,esm,3clq_95_esm,0.4943181818181818
3clq,96,esm,3clq_96_esm,0.7954545454545454
3clq,97,esm,3clq_97_esm,0.9659090909090908
3clq,98,esm,3clq_98_esm,0.7017045454545454
3clq,99,esm,3clq_99_esm,0.3977272727272727
3clq,100,esm,3clq_100_esm,0.8295454545454546
3clq,101,esm,3clq_101_esm,0.9857954545454546
3clq,102,esm,3clq_102_esm,0.9857954545454546
3clq,103,esm,3clq_103_esm,0.9857954545454546
3clq,104,esm,3clq_104_esm,0.8153409090909091
3clq,105,esm,3clq_105_esm,0.9488636363636364
3clq,106,esm,3clq_106_esm,0.8011363636363636
3clq,107,esm,3clq_107_esm,0.9886363636363636
3clq,108,esm,3clq_108_esm,0.9829545454545454
3clq,109,esm,3clq_109_esm,0.9914772727272728
3clq,110,esm,3clq_110_esm,0.9914772727272728
3clq,111,esm,3clq_111_esm,0.9602272727272728
3clq,112,esm,3clq_112_esm,0.9886363636363636
3clq,113,esm,3clq_113_esm,0.8551136363636364
3clq,114,esm,3clq_114_esm,0.8096590909090909
3clq,115,esm,3clq_115_esm,0.9744318181818182
3clq,116,esm,3clq_116_esm,0.9886363636363636
3clq,117,esm,3clq_117_esm,0.9857954545454546
3clq,118,esm,3clq_118_esm,0.7926136363636364
3clq,119,esm,3clq_119_esm,0.5795454545454546
3clq,120,esm,3clq_120_esm,0.9886363636363636
3clq,121,esm,3clq_121_esm,0.9375
3clq,122,esm,3clq_122_esm,0.9573863636363636
3clq,123,esm,3clq_123_esm,0.6590909090909091
3clq,124,esm,3clq_124_esm,0.9914772727272728
3clq,125,esm,3clq_125_esm,0.9914772727272728
3clq,126,esm,3clq_126_esm,0.8096590909090909
3clq,127,esm,3clq_127_esm,0.8068181818181818
3clq,128,esm,3clq_128_esm,0.9914772727272728
3clq,129,esm,3clq_129_esm,0.9914772727272728
3clq,130,esm,3clq_130_esm,0.9375
3clq,131,esm,3clq_131_esm,0.8181818181818182
3clq,132,esm,3clq_132_esm,0.9914772727272728
3clq,133,esm,3clq_133_esm,0.8153409090909091
3clq,134,esm,3clq_134_esm,0.9715909090909092
3clq,135,esm,3clq_135_esm,0.9943181818181818
3clq,136,esm,3clq_136_esm,0.7215909090909091
3clq,137,esm,3clq_137_esm,0.6761363636363636
3clq,138,esm,3clq_138_esm,0.3664772727272727
3clq,139,esm,3clq_139_esm,0.9886363636363636
3clq,140,esm,3clq_140_esm,0.9772727272727272
3clq,141,esm,3clq_141_esm,0.34375
3clq,142,esm,3clq_142_esm,0.7926136363636364
3clq,143,esm,3clq_143_esm,0.9375
3clq,144,esm,3clq_144_esm,0.9943181818181818
3clq,145,esm,3clq_145_esm,0.9886363636363636
3clq,146,esm,3clq_146_esm,0.9943181818181818
3clq,147,esm,3clq_147_esm,0.2443181818181818
3clq,148,esm,3clq_148_esm,0.8210227272727273
3clq,149,esm,3clq_149_esm,0.9801136363636364
3clq,150,esm,3clq_150_esm,0.9971590909090908
3clq,151,esm,3clq_151_esm,0.8210227272727273
3clq,152,esm,3clq_152_esm,0.9460227272727272
3clq,153,esm,3clq_153_esm,0.9829545454545454
3clq,154,esm,3clq_154_esm,0.4602272727272727
3clq,155,esm,3clq_155_esm,0.9261363636363636
3clq,156,esm,3clq_156_esm,0.8068181818181818
3clq,157,esm,3clq_157_esm,0.8039772727272727
3clq,158,esm,3clq_158_esm,0.7982954545454546
3clq,159,esm,3clq_159_esm,0.9914772727272728
3clq,160,esm,3clq_160_esm,0.6363636363636364
3clq,161,esm,3clq_161_esm,0.9715909090909092
3clq,162,esm,3clq_162_esm,0.6051136363636364
3clq,163,esm,3clq_163_esm,0.5795454545454546
3clq,164,esm,3clq_164_esm,0.9488636363636364
3clq,165,esm,3clq_165_esm,0.9715909090909092
3clq,166,esm,3clq_166_esm,0.9914772727272728
3clq,167,esm,3clq_167_esm,0.71875
3clq,168,esm,3clq_168_esm,0.9943181818181818
3clq,169,esm,3clq_169_esm,0.1988636363636363
3clq,170,esm,3clq_170_esm,0.9886363636363636
3clq,171,esm,3clq_171_esm,0.9630681818181818
3clq,172,esm,3clq_172_esm,0.8068181818181818
3clq,173,esm,3clq_173_esm,0.9943181818181818
3clq,174,esm,3clq_174_esm,0.9914772727272728
3clq,175,esm,3clq_175_esm,0.9829545454545454
3clq,176,esm,3clq_176_esm,0.9801136363636364
3clq,177,esm,3clq_177_esm,0.9744318181818182
3clq,178,esm,3clq_178_esm,0.96875
3clq,179,esm,3clq_179_esm,0.9886363636363636
3clq,180,esm,3clq_180_esm,0.84375
3clq,181,esm,3clq_181_esm,0.9829545454545454
3clq,182,esm,3clq_182_esm,0.9857954545454546
3clq,183,esm,3clq_183_esm,0.4090909090909091
3clq,184,esm,3clq_184_esm,0.8238636363636364
3clq,185,esm,3clq_185_esm,0.5482954545454546
3clq,186,esm,3clq_186_esm,0.9460227272727272
3clq,187,esm,3clq_187_esm,0.9886363636363636
3clq,188,esm,3clq_188_esm,0.9715909090909092
3clq,189,esm,3clq_189_esm,0.9772727272727272
3clq,190,esm,3clq_190_esm,0.4090909090909091
3clq,191,esm,3clq_191_esm,0.9857954545454546
3clq,192,esm,3clq_192_esm,0.4801136363636363
3clq,193,esm,3clq_193_esm,0.9857954545454546
3clq,194,esm,3clq_194_esm,0.9573863636363636
3clq,195,esm,3clq_195_esm,0.9914772727272728
3clq,196,esm,3clq_196_esm,0.9744318181818182
3clq,197,esm,3clq_197_esm,0.9886363636363636
3clq,198,esm,3clq_198_esm,0.8267045454545454
3clq,199,esm,3clq_199_esm,0.9261363636363636
3clq,200,esm,3clq_200_esm,0.7926136363636364
3clq,201,esm,3clq_201_esm,0.9630681818181818
3clq,202,esm,3clq_202_esm,0.9971590909090908
3clq,203,esm,3clq_203_esm,0.9914772727272728
3clq,204,esm,3clq_204_esm,0.9602272727272728
3clq,205,esm,3clq_205_esm,0.9914772727272728
3clq,206,esm,3clq_206_esm,0.9744318181818182
3clq,207,esm,3clq_207_esm,0.2670454545454545
3clq,208,esm,3clq_208_esm,0.9829545454545454
3clq,209,esm,3clq_209_esm,0.9659090909090908
3clq,210,esm,3clq_210_esm,0.9772727272727272
3clq,211,esm,3clq_211_esm,0.8039772727272727
3clq,212,esm,3clq_212_esm,0.9772727272727272
3clq,213,esm,3clq_213_esm,0.9914772727272728
3clq,214,esm,3clq_214_esm,0.9857954545454546
3clq,215,esm,3clq_215_esm,0.9545454545454546
3clq,216,esm,3clq_216_esm,0.9886363636363636
3clq,217,esm,3clq_217_esm,0.9857954545454546
3clq,218,esm,3clq_218_esm,0.9772727272727272
3clq,219,esm,3clq_219_esm,0.8068181818181818
3clq,220,esm,3clq_220_esm,0.9857954545454546
3clq,221,esm,3clq_221_esm,0.9744318181818182
3clq,222,esm,3clq_222_esm,0.9801136363636364
3clq,223,esm,3clq_223_esm,0.9971590909090908
3clq,224,esm,3clq_224_esm,0.9914772727272728
3clq,225,esm,3clq_225_esm,0.9375
3clq,226,esm,3clq_226_esm,0.9914772727272728
3clq,227,esm,3clq_227_esm,0.3068181818181818
3clq,228,esm,3clq_228_esm,0.9971590909090908
3clq,229,esm,3clq_229_esm,0.8636363636363636
3clq,230,esm,3clq_230_esm,0.7954545454545454
3clq,231,esm,3clq_231_esm,0.9857954545454546
3clq,232,esm,3clq_232_esm,0.9857954545454546
3clq,233,esm,3clq_233_esm,0.9090909090909092
3clq,234,esm,3clq_234_esm,0.9943181818181818
3clq,235,esm,3clq_235_esm,0.9744318181818182
3clq,236,esm,3clq_236_esm,0.9829545454545454
3clq,237,esm,3clq_237_esm,0.6335227272727273
3clq,238,esm,3clq_238_esm,0.9744318181818182
3clq,239,esm,3clq_239_esm,0.9886363636363636
3clq,240,esm,3clq_240_esm,0.9943181818181818
3clq,241,esm,3clq_241_esm,0.9886363636363636
3clq,242,esm,3clq_242_esm,0.9801136363636364
3clq,243,esm,3clq_243_esm,0.6931818181818182
3clq,244,esm,3clq_244_esm,0.8806818181818182
3clq,245,esm,3clq_245_esm,0.9801136363636364
3clq,246,esm,3clq_246_esm,0.7897727272727273
3clq,247,esm,3clq_247_esm,0.7585227272727273
3clq,248,esm,3clq_248_esm,0.8039772727272727
3clq,249,esm,3clq_249_esm,0.9772727272727272
1r5l,0,esm,1r5l_0_esm,0.3458333333333333
1r5l,1,esm,1r5l_1_esm,0.4375
1r5l,2,esm,1r5l_2_esm,0.4666666666666667
1r5l,3,esm,1r5l_3_esm,0.4916666666666666
1r5l,4,esm,1r5l_4_esm,0.2875
1r5l,5,esm,1r5l_5_esm,0.3333333333333333
1r5l,6,esm,1r5l_6_esm,0.4083333333333333
1r5l,7,esm,1r5l_7_esm,0.4708333333333333
1r5l,8,esm,1r5l_8_esm,0.4458333333333333
1r5l,9,esm,1r5l_9_esm,0.4416666666666666
1r5l,10,esm,1r5l_10_esm,0.4583333333333333
1r5l,11,esm,1r5l_11_esm,0.4
1r5l,12,esm,1r5l_12_esm,0.3416666666666667
1r5l,13,esm,1r5l_13_esm,0.3
1r5l,14,esm,1r5l_14_esm,0.3791666666666666
1r5l,15,esm,1r5l_15_esm,0.3416666666666667
1r5l,16,esm,1r5l_16_esm,0.4916666666666666
1r5l,17,esm,1r5l_17_esm,0.4541666666666666
1r5l,18,esm,1r5l_18_esm,0.4
1r5l,19,esm,1r5l_19_esm,0.4666666666666667
1r5l,20,esm,1r5l_20_esm,0.2875
1r5l,21,esm,1r5l_21_esm,0.3083333333333333
1r5l,22,esm,1r5l_22_esm,0.4166666666666667
1r5l,23,esm,1r5l_23_esm,0.3541666666666667
