protein,Position sec,Deisgn method,Name,GDT_TS
3clq,37,pmnn,3clq_37_pmnn,0.8522727272727273
3clq,38,pmnn,3clq_38_pmnn,0.9943181818181818
3clq,39,pmnn,3clq_39_pmnn,0.9886363636363636
3clq,40,pmnn,3clq_40_pmnn,0.8039772727272727
3clq,41,pmnn,3clq_41_pmnn,0.9914772727272728
3clq,42,pmnn,3clq_42_pmnn,0.4431818181818182
3clq,43,pmnn,3clq_43_pmnn,0.7840909090909091
3clq,44,pmnn,3clq_44_pmnn,0.5738636363636364
3clq,45,pmnn,3clq_45_pmnn,0.8096590909090909
3clq,46,pmnn,3clq_46_pmnn,0.9573863636363636
3clq,47,pmnn,3clq_47_pmnn,0.9886363636363636
3clq,48,pmnn,3clq_48_pmnn,0.9715909090909092
3clq,49,pmnn,3clq_49_pmnn,0.3267045454545454
1r5l,0,pmnn,1r5l_0_pmnn,0.2958333333333333
1r5l,1,pmnn,1r5l_1_pmnn,0.275
1r5l,2,pmnn,1r5l_2_pmnn,0.375
1r5l,3,pmnn,1r5l_3_pmnn,0.5041666666666667
1r5l,4,pmnn,1r5l_4_pmnn,0.3541666666666667
1r5l,5,pmnn,1r5l_5_pmnn,0.2916666666666667
1r5l,6,pmnn,1r5l_6_pmnn,0.375
1r5l,7,pmnn,1r5l_7_pmnn,0.3958333333333333
1r5l,8,pmnn,1r5l_8_pmnn,0.4458333333333333
1r5l,9,pmnn,1r5l_9_pmnn,0.4416666666666666
1r5l,10,pmnn,1r5l_10_pmnn,0.5083333333333333
1r5l,11,pmnn,1r5l_11_pmnn,0.2916666666666667
1r5l,12,pmnn,1r5l_12_pmnn,0.4583333333333333
1r5l,13,pmnn,1r5l_13_pmnn,0.3583333333333333
1r5l,14,pmnn,1r5l_14_pmnn,0.2666666666666666
1r5l,15,pmnn,1r5l_15_pmnn,0.4958333333333333
1r5l,16,pmnn,1r5l_16_pmnn,0.3208333333333333
1r5l,17,pmnn,1r5l_17_pmnn,0.4333333333333333
1r5l,18,pmnn,1r5l_18_pmnn,0.2666666666666666
1r5l,19,pmnn,1r5l_19_pmnn,0.4833333333333333
1r5l,20,pmnn,1r5l_20_pmnn,0.2875
1r5l,21,pmnn,1r5l_21_pmnn,0.5458333333333333
1r5l,22,pmnn,1r5l_22_pmnn,0.5291666666666667
1r5l,23,pmnn,1r5l_23_pmnn,0.2833333333333333
1r5l,24,pmnn,1r5l_24_pmnn,0.35
1r5l,25,pmnn,1r5l_25_pmnn,0.2791666666666667
1r5l,26,pmnn,1r5l_26_pmnn,0.3708333333333333
1r5l,27,pmnn,1r5l_27_pmnn,0.5208333333333334
1r5l,28,pmnn,1r5l_28_pmnn,0.3958333333333333
1r5l,29,pmnn,1r5l_29_pmnn,0.425
1r5l,30,pmnn,1r5l_30_pmnn,0.3125
1r5l,31,pmnn,1r5l_31_pmnn,0.5416666666666666
1r5l,32,pmnn,1r5l_32_pmnn,0.3375
1r5l,33,pmnn,1r5l_33_pmnn,0.2625
1r5l,34,pmnn,1r5l_34_pmnn,0.275
1r5l,35,pmnn,1r5l_35_pmnn,0.3125
1r5l,36,pmnn,1r5l_36_pmnn,0.3083333333333333
1r5l,37,pmnn,1r5l_37_pmnn,0.4833333333333333
1r5l,38,pmnn,1r5l_38_pmnn,0.4958333333333333
1r5l,39,pmnn,1r5l_39_pmnn,0.525
1r5l,40,pmnn,1r5l_40_pmnn,0.275
1r5l,41,pmnn,1r5l_41_pmnn,0.2541666666666666
1r5l,42,pmnn,1r5l_42_pmnn,0.375
1r5l,43,pmnn,1r5l_43_pmnn,0.3958333333333333
1r5l,44,pmnn,1r5l_44_pmnn,0.3083333333333333
1r5l,45,pmnn,1r5l_45_pmnn,0.2875
1r5l,46,pmnn,1r5l_46_pmnn,0.4958333333333333
1r5l,47,pmnn,1r5l_47_pmnn,0.4875
1r5l,48,pmnn,1r5l_48_pmnn,0.2833333333333333
1r5l,49,pmnn,1r5l_49_pmnn,0.3541666666666667
2lkm,0,pmnn,2lkm_0_pmnn,0.9301470588235294
2lkm,1,pmnn,2lkm_1_pmnn,0.7683823529411765
2lkm,2,pmnn,2lkm_2_pmnn,0.5625
2lkm,3,pmnn,2lkm_3_pmnn,0.9779411764705882
2lkm,4,pmnn,2lkm_4_pmnn,0.5404411764705882
2lkm,5,pmnn,2lkm_5_pmnn,0.8235294117647058
2lkm,6,pmnn,2lkm_6_pmnn,0.8933823529411765
2lkm,7,pmnn,2lkm_7_pmnn,0.9338235294117648
2lkm,8,pmnn,2lkm_8_pmnn,0.5698529411764706
2lkm,9,pmnn,2lkm_9_pmnn,0.5919117647058824
2lkm,10,pmnn,2lkm_10_pmnn,0.2316176470588235
2lkm,11,pmnn,2lkm_11_pmnn,0.9264705882352942
2lkm,12,pmnn,2lkm_12_pmnn,0.3860294117647059
2lkm,13,pmnn,2lkm_13_pmnn,0.4154411764705882
2lkm,14,pmnn,2lkm_14_pmnn,0.8823529411764706
2lkm,15,pmnn,2lkm_15_pmnn,0.9889705882352942
2lkm,16,pmnn,2lkm_16_pmnn,0.9191176470588236
2lkm,17,pmnn,2lkm_17_pmnn,0.9816176470588236
2lkm,18,pmnn,2lkm_18_pmnn,0.2169117647058823
2lkm,19,pmnn,2lkm_19_pmnn,0.9375
2lkm,20,pmnn,2lkm_20_pmnn,0.9448529411764706
2lkm,21,pmnn,2lkm_21_pmnn,0.3051470588235294
2lkm,22,pmnn,2lkm_22_pmnn,0.9375
2lkm,23,pmnn,2lkm_23_pmnn,0.6875
2lkm,24,pmnn,2lkm_24_pmnn,0.6580882352941176
2lkm,25,pmnn,2lkm_25_pmnn,0.9227941176470588
2lkm,26,pmnn,2lkm_26_pmnn,0.5257352941176471
2lkm,27,pmnn,2lkm_27_pmnn,0.9448529411764706
2lkm,28,pmnn,2lkm_28_pmnn,0.9191176470588236
2lkm,29,pmnn,2lkm_29_pmnn,0.9558823529411764
2lkm,30,pmnn,2lkm_30_pmnn,0.5441176470588235
2lkm,31,pmnn,2lkm_31_pmnn,0.3455882352941176
2lkm,32,pmnn,2lkm_32_pmnn,0.4411764705882353
2lkm,33,pmnn,2lkm_33_pmnn,0.9522058823529412
2lkm,34,pmnn,2lkm_34_pmnn,0.9448529411764706
2lkm,35,pmnn,2lkm_35_pmnn,0.6029411764705882
2lkm,36,pmnn,2lkm_36_pmnn,0.9264705882352942
2lkm,37,pmnn,2lkm_37_pmnn,0.9558823529411764
2lkm,38,pmnn,2lkm_38_pmnn,0.9117647058823528
2lkm,39,pmnn,2lkm_39_pmnn,0.3014705882352941
2lkm,40,pmnn,2lkm_40_pmnn,0.9154411764705882
2lkm,41,pmnn,2lkm_41_pmnn,0.9742647058823528
2lkm,42,pmnn,2lkm_42_pmnn,0.3455882352941176
2lkm,43,pmnn,2lkm_43_pmnn,0.7904411764705882
2lkm,44,pmnn,2lkm_44_pmnn,0.9632352941176472
2lkm,45,pmnn,2lkm_45_pmnn,0.4007352941176471
2lkm,46,pmnn,2lkm_46_pmnn,0.5330882352941176
2lkm,47,pmnn,2lkm_47_pmnn,0.9154411764705882
2lkm,48,pmnn,2lkm_48_pmnn,0.9595588235294118
2lkm,49,pmnn,2lkm_49_pmnn,0.8897058823529411
2oar,0,pmnn,2oar_0_pmnn,0.9264705882352942
2oar,1,pmnn,2oar_1_pmnn,0.9963235294117648
2oar,2,pmnn,2oar_2_pmnn,0.9926470588235294
2oar,3,pmnn,2oar_3_pmnn,0.9963235294117648
2oar,4,pmnn,2oar_4_pmnn,0.9963235294117648
2oar,5,pmnn,2oar_5_pmnn,0.9963235294117648
2oar,6,pmnn,2oar_6_pmnn,0.6323529411764706
2oar,7,pmnn,2oar_7_pmnn,0.9926470588235294
2oar,8,pmnn,2oar_8_pmnn,0.9963235294117648
2oar,9,pmnn,2oar_9_pmnn,0.9963235294117648
2oar,10,pmnn,2oar_10_pmnn,0.9926470588235294
2oar,11,pmnn,2oar_11_pmnn,0.9889705882352942
2oar,12,pmnn,2oar_12_pmnn,0.9963235294117648
2oar,13,pmnn,2oar_13_pmnn,0.9963235294117648
2oar,14,pmnn,2oar_14_pmnn,0.9963235294117648
2oar,15,pmnn,2oar_15_pmnn,0.9963235294117648
2oar,16,pmnn,2oar_16_pmnn,0.9926470588235294
2oar,17,pmnn,2oar_17_pmnn,0.9963235294117648
2oar,18,pmnn,2oar_18_pmnn,0.9963235294117648
2oar,19,pmnn,2oar_19_pmnn,0.9963235294117648
2oar,20,pmnn,2oar_20_pmnn,0.9963235294117648
2oar,21,pmnn,2oar_21_pmnn,0.9963235294117648
2oar,22,pmnn,2oar_22_pmnn,0.9963235294117648
2oar,23,pmnn,2oar_23_pmnn,0.6397058823529411
2oar,24,pmnn,2oar_24_pmnn,0.9963235294117648
2oar,25,pmnn,2oar_25_pmnn,0.9963235294117648
2oar,26,pmnn,2oar_26_pmnn,0.9926470588235294
2oar,27,pmnn,2oar_27_pmnn,0.9963235294117648
2oar,28,pmnn,2oar_28_pmnn,0.9963235294117648
2oar,29,pmnn,2oar_29_pmnn,0.9963235294117648
2oar,30,pmnn,2oar_30_pmnn,0.9963235294117648
2oar,31,pmnn,2oar_31_pmnn,0.9889705882352942
2oar,32,pmnn,2oar_32_pmnn,0.9963235294117648
2oar,33,pmnn,2oar_33_pmnn,0.9889705882352942
2oar,34,pmnn,2oar_34_pmnn,0.9963235294117648
2oar,35,pmnn,2oar_35_pmnn,0.9963235294117648
2oar,36,pmnn,2oar_36_pmnn,0.9852941176470588
2oar,37,pmnn,2oar_37_pmnn,0.9963235294117648
2oar,38,pmnn,2oar_38_pmnn,0.9852941176470588
2oar,39,pmnn,2oar_39_pmnn,0.9963235294117648
2oar,40,pmnn,2oar_40_pmnn,0.8455882352941176
2oar,41,pmnn,2oar_41_pmnn,0.4448529411764705
2oar,42,pmnn,2oar_42_pmnn,0.9889705882352942
2oar,43,pmnn,2oar_43_pmnn,0.9963235294117648
2oar,44,pmnn,2oar_44_pmnn,0.9963235294117648
2oar,45,pmnn,2oar_45_pmnn,0.4264705882352941
2oar,46,pmnn,2oar_46_pmnn,0.7169117647058824
2oar,47,pmnn,2oar_47_pmnn,0.9963235294117648
2oar,48,pmnn,2oar_48_pmnn,0.9963235294117648
2oar,49,pmnn,2oar_49_pmnn,0.9963235294117648
2qiw,0,pmnn,2qiw_0_pmnn,0.9638157894736842
2qiw,1,pmnn,2qiw_1_pmnn,0.944078947
2qiw,2,pmnn,2qiw_2_pmnn,0.9342105263157896
2qiw,3,pmnn,2qiw_3_pmnn,0.8322368421052632
2qiw,4,pmnn,2qiw_4_pmnn,0.9473684210526316
2qiw,5,pmnn,2qiw_5_pmnn,0.9375
2qiw,6,pmnn,2qiw_6_pmnn,0.7269736842105263
2qiw,7,pmnn,2qiw_7_pmnn,0.9375
2qiw,8,pmnn,2qiw_8_pmnn,0.9342105263157896
2qiw,9,pmnn,2qiw_9_pmnn,0.9407894736842104
2qiw,10,pmnn,2qiw_10_pmnn,0.9802631578947368
2qiw,11,pmnn,2qiw_11_pmnn,0.930921053
2qiw,12,pmnn,2qiw_12_pmnn,0.9572368421052632
2qiw,13,pmnn,2qiw_13_pmnn,0.9638157894736842
2qiw,14,pmnn,2qiw_14_pmnn,0.9111842105263158
2qiw,15,pmnn,2qiw_15_pmnn,0.8881578947368421
2qiw,16,pmnn,2qiw_16_pmnn,0.9539473684210528
2qiw,17,pmnn,2qiw_17_pmnn,0.9473684210526316
2qiw,18,pmnn,2qiw_18_pmnn,0.9375
2qiw,19,pmnn,2qiw_19_pmnn,0.9342105263157896
2qiw,20,pmnn,2qiw_20_pmnn,0.9638157894736842
2qiw,21,pmnn,2qiw_21_pmnn,0.9375
2qiw,22,pmnn,2qiw_22_pmnn,0.944078947
2qiw,23,pmnn,2qiw_23_pmnn,0.944078947
2qiw,24,pmnn,2qiw_24_pmnn,0.9605263157894736
2qiw,25,pmnn,2qiw_25_pmnn,0.930921053
2qiw,26,pmnn,2qiw_26_pmnn,0.9375
2qiw,27,pmnn,2qiw_27_pmnn,0.9375
2qiw,28,pmnn,2qiw_28_pmnn,0.9342105263157896
2qiw,29,pmnn,2qiw_29_pmnn,0.8388157894736842
2qiw,30,pmnn,2qiw_30_pmnn,0.9539473684210528
2qiw,31,pmnn,2qiw_31_pmnn,0.9802631578947368
2qiw,32,pmnn,2qiw_32_pmnn,0.9342105263157896
2qiw,33,pmnn,2qiw_33_pmnn,0.9703947368421052
2qiw,34,pmnn,2qiw_34_pmnn,0.944078947
2qiw,35,pmnn,2qiw_35_pmnn,0.9638157894736842
2qiw,36,pmnn,2qiw_36_pmnn,0.9605263157894736
2qiw,37,pmnn,2qiw_37_pmnn,0.9046052631578948
2qiw,38,pmnn,2qiw_38_pmnn,0.9210526315789472
2qiw,39,pmnn,2qiw_39_pmnn,0.950657895
2qiw,40,pmnn,2qiw_40_pmnn,0.993421053
2qiw,41,pmnn,2qiw_41_pmnn,0.9572368421052632
2qiw,42,pmnn,2qiw_42_pmnn,0.9638157894736842
2qiw,43,pmnn,2qiw_43_pmnn,0.9210526315789472
2qiw,44,pmnn,2qiw_44_pmnn,0.8519736842105263
2qiw,45,pmnn,2qiw_45_pmnn,0.9473684210526316
2qiw,46,pmnn,2qiw_46_pmnn,0.9605263157894736
2qiw,47,pmnn,2qiw_47_pmnn,0.8618421052631579
2qiw,48,pmnn,2qiw_48_pmnn,0.9539473684210528
2qiw,49,pmnn,2qiw_49_pmnn,0.950657895
2qq8,0,pmnn,2qq8_0_pmnn,0.4375
2qq8,1,pmnn,2qq8_1_pmnn,0.4539473684210526
2qq8,2,pmnn,2qq8_2_pmnn,0.3059210526315789
2qq8,3,pmnn,2qq8_3_pmnn,0.5098684210526315
2qq8,4,pmnn,2qq8_4_pmnn,0.2072368421052631
2qq8,5,pmnn,2qq8_5_pmnn,0.2138157894736842
2qq8,6,pmnn,2qq8_6_pmnn,0.3848684210526316
2qq8,7,pmnn,2qq8_7_pmnn,0.2828947368421052
2qq8,8,pmnn,2qq8_8_pmnn,0.2565789473684211
2qq8,9,pmnn,2qq8_9_pmnn,0.3782894736842105
2qq8,10,pmnn,2qq8_10_pmnn,0.4967105263157895
2qq8,11,pmnn,2qq8_11_pmnn,0.3092105263157895
2qq8,12,pmnn,2qq8_12_pmnn,0.4013157894736842
2qq8,13,pmnn,2qq8_13_pmnn,0.2565789473684211
2qq8,14,pmnn,2qq8_14_pmnn,0.2171052631578947
2qq8,15,pmnn,2qq8_15_pmnn,0.4046052631578947
2qq8,16,pmnn,2qq8_16_pmnn,0.1578947368421052
2qq8,17,pmnn,2qq8_17_pmnn,0.2138157894736842
2qq8,18,pmnn,2qq8_18_pmnn,0.2171052631578947
2qq8,19,pmnn,2qq8_19_pmnn,0.2105263157894736
2qq8,20,pmnn,2qq8_20_pmnn,0.2335526315789473
2qq8,21,pmnn,2qq8_21_pmnn,0.2006578947368421
2qq8,22,pmnn,2qq8_22_pmnn,0.2335526315789473
2qq8,23,pmnn,2qq8_23_pmnn,0.2828947368421052
2qq8,24,pmnn,2qq8_24_pmnn,0.3125
2qq8,25,pmnn,2qq8_25_pmnn,0.2138157894736842
2qq8,26,pmnn,2qq8_26_pmnn,0.2006578947368421
2qq8,27,pmnn,2qq8_27_pmnn,0.3782894736842105
2qq8,28,pmnn,2qq8_28_pmnn,0.3914473684210526
2qq8,29,pmnn,2qq8_29_pmnn,0.2269736842105263
2qq8,30,pmnn,2qq8_30_pmnn,0.2861842105263157
2qq8,31,pmnn,2qq8_31_pmnn,0.375
2qq8,32,pmnn,2qq8_32_pmnn,0.2796052631578947
2qq8,33,pmnn,2qq8_33_pmnn,0.1809210526315789
2qq8,34,pmnn,2qq8_34_pmnn,0.4013157894736842
2qq8,35,pmnn,2qq8_35_pmnn,0.2072368421052631
2qq8,36,pmnn,2qq8_36_pmnn,0.1973684210526315
2qq8,37,pmnn,2qq8_37_pmnn,0.2335526315789473
2qq8,38,pmnn,2qq8_38_pmnn,0.2960526315789473
2qq8,39,pmnn,2qq8_39_pmnn,0.2730263157894737
2qq8,40,pmnn,2qq8_40_pmnn,0.4671052631578947
2qq8,41,pmnn,2qq8_41_pmnn,0.2236842105263158
2qq8,42,pmnn,2qq8_42_pmnn,0.2664473684210526
2qq8,43,pmnn,2qq8_43_pmnn,0.4342105263157895
2qq8,44,pmnn,2qq8_44_pmnn,0.2828947368421052
2qq8,45,pmnn,2qq8_45_pmnn,0.2072368421052631
2qq8,46,pmnn,2qq8_46_pmnn,0.3322368421052631
2qq8,47,pmnn,2qq8_47_pmnn,0.2039473684210526
2qq8,48,pmnn,2qq8_48_pmnn,0.3453947368421052
2qq8,49,pmnn,2qq8_49_pmnn,0.3782894736842105
3c8v,0,pmnn,3c8v_0_pmnn,0.9802631578947368
3c8v,1,pmnn,3c8v_1_pmnn,0.9276315789473684
3c8v,2,pmnn,3c8v_2_pmnn,0.9835526315789472
3c8v,3,pmnn,3c8v_3_pmnn,0.5723684210526315
3c8v,4,pmnn,3c8v_4_pmnn,0.9572368421052632
3c8v,5,pmnn,3c8v_5_pmnn,0.9375
3c8v,6,pmnn,3c8v_6_pmnn,0.944078947
3c8v,7,pmnn,3c8v_7_pmnn,0.9638157894736842
3c8v,8,pmnn,3c8v_8_pmnn,0.9769736842105264
3c8v,9,pmnn,3c8v_9_pmnn,0.9835526315789472
3c8v,10,pmnn,3c8v_10_pmnn,0.950657895
3c8v,11,pmnn,3c8v_11_pmnn,0.9473684210526316
3c8v,12,pmnn,3c8v_12_pmnn,0.9703947368421052
3c8v,13,pmnn,3c8v_13_pmnn,0.9539473684210528
3c8v,14,pmnn,3c8v_14_pmnn,0.9671052631578948
3c8v,15,pmnn,3c8v_15_pmnn,0.9210526315789472
3c8v,16,pmnn,3c8v_16_pmnn,0.2302631578947368
3c8v,17,pmnn,3c8v_17_pmnn,0.9967105263157896
3c8v,18,pmnn,3c8v_18_pmnn,0.6677631578947368
3c8v,19,pmnn,3c8v_19_pmnn,0.9276315789473684
3c8v,20,pmnn,3c8v_20_pmnn,0.9769736842105264
3c8v,21,pmnn,3c8v_21_pmnn,0.9671052631578948
3c8v,22,pmnn,3c8v_22_pmnn,0.9802631578947368
3c8v,23,pmnn,3c8v_23_pmnn,0.9703947368421052
3c8v,24,pmnn,3c8v_24_pmnn,0.9835526315789472
3c8v,25,pmnn,3c8v_25_pmnn,0.9802631578947368
3c8v,26,pmnn,3c8v_26_pmnn,0.5230263157894737
3c8v,27,pmnn,3c8v_27_pmnn,0.9703947368421052
3c8v,28,pmnn,3c8v_28_pmnn,0.8914473684210527
3c8v,29,pmnn,3c8v_29_pmnn,0.9572368421052632
3c8v,30,pmnn,3c8v_30_pmnn,0.986842105
3c8v,31,pmnn,3c8v_31_pmnn,0.9671052631578948
3c8v,32,pmnn,3c8v_32_pmnn,0.9736842105263158
3c8v,33,pmnn,3c8v_33_pmnn,0.3223684210526316
3c8v,34,pmnn,3c8v_34_pmnn,0.986842105
3c8v,35,pmnn,3c8v_35_pmnn,0.9769736842105264
3c8v,36,pmnn,3c8v_36_pmnn,0.9835526315789472
3c8v,37,pmnn,3c8v_37_pmnn,0.9703947368421052
3c8v,38,pmnn,3c8v_38_pmnn,0.9605263157894736
3c8v,39,pmnn,3c8v_39_pmnn,0.9703947368421052
3c8v,40,pmnn,3c8v_40_pmnn,0.9671052631578948
3c8v,41,pmnn,3c8v_41_pmnn,0.9605263157894736
3c8v,42,pmnn,3c8v_42_pmnn,0.9835526315789472
3c8v,43,pmnn,3c8v_43_pmnn,0.9671052631578948
3c8v,44,pmnn,3c8v_44_pmnn,0.9539473684210528
3c8v,45,pmnn,3c8v_45_pmnn,0.9769736842105264
3c8v,46,pmnn,3c8v_46_pmnn,0.950657895
3c8v,47,pmnn,3c8v_47_pmnn,0.9539473684210528
3c8v,48,pmnn,3c8v_48_pmnn,0.9539473684210528
3c8v,49,pmnn,3c8v_49_pmnn,0.9835526315789472
3ewk,0,pmnn,3ewk_0_pmnn,0.9852941176470588
3ewk,1,pmnn,3ewk_1_pmnn,0.9852941176470588
3ewk,2,pmnn,3ewk_2_pmnn,0.9779411764705882
3ewk,3,pmnn,3ewk_3_pmnn,0.9852941176470588
3ewk,4,pmnn,3ewk_4_pmnn,0.9816176470588236
3ewk,5,pmnn,3ewk_5_pmnn,0.3308823529411764
3ewk,6,pmnn,3ewk_6_pmnn,0.9889705882352942
3ewk,7,pmnn,3ewk_7_pmnn,0.9852941176470588
3ewk,8,pmnn,3ewk_8_pmnn,0.9816176470588236
3ewk,9,pmnn,3ewk_9_pmnn,0.9852941176470588
3ewk,10,pmnn,3ewk_10_pmnn,0.9117647058823528
3ewk,11,pmnn,3ewk_11_pmnn,0.9852941176470588
3ewk,12,pmnn,3ewk_12_pmnn,0.9816176470588236
3ewk,13,pmnn,3ewk_13_pmnn,0.9852941176470588
3ewk,14,pmnn,3ewk_14_pmnn,0.9889705882352942
3ewk,15,pmnn,3ewk_15_pmnn,0.9816176470588236
3ewk,16,pmnn,3ewk_16_pmnn,0.9816176470588236
3ewk,17,pmnn,3ewk_17_pmnn,0.9742647058823528
3ewk,18,pmnn,3ewk_18_pmnn,0.9889705882352942
3ewk,19,pmnn,3ewk_19_pmnn,0.4154411764705882
3ewk,20,pmnn,3ewk_20_pmnn,0.9852941176470588
3ewk,21,pmnn,3ewk_21_pmnn,0.9816176470588236
3ewk,22,pmnn,3ewk_22_pmnn,0.9889705882352942
3ewk,23,pmnn,3ewk_23_pmnn,0.9889705882352942
3ewk,24,pmnn,3ewk_24_pmnn,0.9816176470588236
3ewk,25,pmnn,3ewk_25_pmnn,0.9154411764705882
3ewk,26,pmnn,3ewk_26_pmnn,0.9889705882352942
3ewk,27,pmnn,3ewk_27_pmnn,0.8897058823529411
3ewk,28,pmnn,3ewk_28_pmnn,0.9816176470588236
3ewk,29,pmnn,3ewk_29_pmnn,0.9779411764705882
3ewk,30,pmnn,3ewk_30_pmnn,0.9852941176470588
3ewk,31,pmnn,3ewk_31_pmnn,0.9742647058823528
3ewk,32,pmnn,3ewk_32_pmnn,0.9889705882352942
3ewk,33,pmnn,3ewk_33_pmnn,0.9852941176470588
3ewk,34,pmnn,3ewk_34_pmnn,0.9852941176470588
3ewk,35,pmnn,3ewk_35_pmnn,0.9632352941176472
3ewk,36,pmnn,3ewk_36_pmnn,0.9889705882352942
