protein,Position sec,Deisgn method,Name,GDT_TS
1msl,103,pmnn,1msl_103_pmnn,1.3131937887798797
1msl,104,pmnn,1msl_104_pmnn,1.2121093002550432
1msl,105,pmnn,1msl_105_pmnn,2.8922713623125524
1msl,106,pmnn,1msl_106_pmnn,1.079739441444962
1msl,107,pmnn,1msl_107_pmnn,1.4423063891152257
1msl,108,pmnn,1msl_108_pmnn,3.492944873
1msl,109,pmnn,1msl_109_pmnn,1.4129948809675652
1msl,110,pmnn,1msl_110_pmnn,1.3729103277327324
1msl,111,pmnn,1msl_111_pmnn,1.95108661
1msl,112,pmnn,1msl_112_pmnn,1.356326058985204
1msl,113,pmnn,1msl_113_pmnn,1.3338707397178096
1msl,114,pmnn,1msl_114_pmnn,1.0771665074929075
1msl,115,pmnn,1msl_115_pmnn,1.5591452548882638
1msl,116,pmnn,1msl_116_pmnn,1.4533731483406922
1msl,117,pmnn,1msl_117_pmnn,1.3533477850394502
1msl,118,pmnn,1msl_118_pmnn,2.053691846793369
1msl,119,pmnn,1msl_119_pmnn,3.678284964751182
1msl,120,pmnn,1msl_120_pmnn,2.585722894845768
1msl,121,pmnn,1msl_121_pmnn,1.2692765670018646
1msl,122,pmnn,1msl_122_pmnn,1.1022928881189324
1msl,123,pmnn,1msl_123_pmnn,1.698938994197209
1msl,124,pmnn,1msl_124_pmnn,1.2848146777635925
1msl,125,pmnn,1msl_125_pmnn,1.2677326313951138
1msl,126,pmnn,1msl_126_pmnn,0.9952708383487956
1msl,127,pmnn,1msl_127_pmnn,3.007502464179973
1msl,128,pmnn,1msl_128_pmnn,1.3174854034702643
1msl,129,pmnn,1msl_129_pmnn,1.2512937208750334
1msl,130,pmnn,1msl_130_pmnn,2.7404228442304523
1msl,131,pmnn,1msl_131_pmnn,2.289618923939227
1msl,132,pmnn,1msl_132_pmnn,1.2560591709328026
1msl,133,pmnn,1msl_133_pmnn,1.4582776921874665
1msl,134,pmnn,1msl_134_pmnn,1.4720722258028454
1msl,135,pmnn,1msl_135_pmnn,1.371021043009562
1msl,136,pmnn,1msl_136_pmnn,1.1739427761253192
1msl,137,pmnn,1msl_137_pmnn,1.4566186542876711
1msl,138,pmnn,1msl_138_pmnn,1.7516759537179334
1msl,139,pmnn,1msl_139_pmnn,3.072181156735535
1msl,140,pmnn,1msl_140_pmnn,1.3220686008976226
1msl,141,pmnn,1msl_141_pmnn,1.478918815944975
1msl,142,pmnn,1msl_142_pmnn,1.3364125498389732
1msl,143,pmnn,1msl_143_pmnn,1.3362548728753312
1msl,144,pmnn,1msl_144_pmnn,1.0611393013272523
1msl,145,pmnn,1msl_145_pmnn,3.469019210189931
1msl,146,pmnn,1msl_146_pmnn,1.3722276964649005
1msl,147,pmnn,1msl_147_pmnn,1.2189227576772668
1msl,148,pmnn,1msl_148_pmnn,1.452483114033877
1msl,149,pmnn,1msl_149_pmnn,1.260864546045528
1msl,150,pmnn,1msl_150_pmnn,2.718754521118926
1msl,151,pmnn,1msl_151_pmnn,2.360051409705613
1msl,152,pmnn,1msl_152_pmnn,3.660125012141764
1msl,153,pmnn,1msl_153_pmnn,1.3964212612304086
1msl,154,pmnn,1msl_154_pmnn,1.4462532532997068
1msl,155,pmnn,1msl_155_pmnn,1.5019860012566428
1msl,156,pmnn,1msl_156_pmnn,5.143319982056874
1msl,157,pmnn,1msl_157_pmnn,2.9423537139123344
1msl,158,pmnn,1msl_158_pmnn,3.075616372627428
1msl,159,pmnn,1msl_159_pmnn,1.1417075409730606
1msl,160,pmnn,1msl_160_pmnn,1.459835387026576
1msl,161,pmnn,1msl_161_pmnn,1.3533258811231863
1msl,162,pmnn,1msl_162_pmnn,1.4009182295375753
1msl,163,pmnn,1msl_163_pmnn,1.0215685201738305
1msl,164,pmnn,1msl_164_pmnn,1.5983317884133423
1msl,165,pmnn,1msl_165_pmnn,1.0204325103152834
1msl,166,pmnn,1msl_166_pmnn,1.6339707999025617
1msl,167,pmnn,1msl_167_pmnn,1.1449308135532128
1msl,168,pmnn,1msl_168_pmnn,1.130256991650101
1msl,169,pmnn,1msl_169_pmnn,1.2000306646526309
1msl,170,pmnn,1msl_170_pmnn,1.478966480015418
1msl,171,pmnn,1msl_171_pmnn,1.4923797004306807
1msl,172,pmnn,1msl_172_pmnn,1.252615290834938
1msl,173,pmnn,1msl_173_pmnn,3.0461205050957307
1msl,174,pmnn,1msl_174_pmnn,1.3442435824324377
1msl,175,pmnn,1msl_175_pmnn,1.4149068953935362
1msl,176,pmnn,1msl_176_pmnn,6.435662263444559
1msl,177,pmnn,1msl_177_pmnn,1.3685001720111978
1msl,178,pmnn,1msl_178_pmnn,1.157699970285861
1msl,179,pmnn,1msl_179_pmnn,3.6729816617820927
1msl,180,pmnn,1msl_180_pmnn,1.3360972466986456
1msl,181,pmnn,1msl_181_pmnn,1.5948654127854252
1msl,182,pmnn,1msl_182_pmnn,1.4328111665886596
1msl,183,pmnn,1msl_183_pmnn,1.4434907079448307
1msl,184,pmnn,1msl_184_pmnn,1.3274614459176637
1msl,185,pmnn,1msl_185_pmnn,4.969451321651068
1msl,186,pmnn,1msl_186_pmnn,1.3166633754801762
1msl,187,pmnn,1msl_187_pmnn,1.8522786375382785
1msl,188,pmnn,1msl_188_pmnn,1.3173699026038428
1msl,189,pmnn,1msl_189_pmnn,4.294739916003382
1msl,190,pmnn,1msl_190_pmnn,2.201587967506846
1msl,191,pmnn,1msl_191_pmnn,6.594801141521899
1msl,192,pmnn,1msl_192_pmnn,1.3378103809161197
1msl,193,pmnn,1msl_193_pmnn,1.3770716310312627
1msl,194,pmnn,1msl_194_pmnn,1.996530702745442
1msl,195,pmnn,1msl_195_pmnn,1.381552199134256
1msl,196,pmnn,1msl_196_pmnn,1.393460092391111
1msl,197,pmnn,1msl_197_pmnn,1.3286396899268842
1msl,198,pmnn,1msl_198_pmnn,1.337310640551403
1msl,199,pmnn,1msl_199_pmnn,1.5106761314890176
1msl,200,pmnn,1msl_200_pmnn,3.945022958
1msl,201,pmnn,1msl_201_pmnn,1.3213745300063104
1msl,202,pmnn,1msl_202_pmnn,3.1100674044114607
1msl,203,pmnn,1msl_203_pmnn,1.343268572
1msl,204,pmnn,1msl_204_pmnn,1.3842595366316204
1msl,205,pmnn,1msl_205_pmnn,1.6087880468525486
1msl,206,pmnn,1msl_206_pmnn,1.5743835884584525
1msl,207,pmnn,1msl_207_pmnn,2.9140105369282527
1msl,208,pmnn,1msl_208_pmnn,1.3161986778810264
1msl,209,pmnn,1msl_209_pmnn,1.348397520083359
1msl,210,pmnn,1msl_210_pmnn,1.3601822094622302
1msl,211,pmnn,1msl_211_pmnn,1.351348820861532
1msl,212,pmnn,1msl_212_pmnn,2.9088073562776184
1msl,213,pmnn,1msl_213_pmnn,4.400044333109373
1msl,214,pmnn,1msl_214_pmnn,1.2317697365065698
1msl,215,pmnn,1msl_215_pmnn,2.8101990129341385
1msl,216,pmnn,1msl_216_pmnn,1.3184867238518476
1msl,217,pmnn,1msl_217_pmnn,3.761425274027821
1msl,218,pmnn,1msl_218_pmnn,1.3104884359965443
1msl,219,pmnn,1msl_219_pmnn,1.1476745262390229
1msl,220,pmnn,1msl_220_pmnn,1.2415949209764818
1msl,221,pmnn,1msl_221_pmnn,1.4263265789074424
1msl,222,pmnn,1msl_222_pmnn,1.215607158286976
1msl,223,pmnn,1msl_223_pmnn,1.1550076199381574
1msl,224,pmnn,1msl_224_pmnn,1.5145609158304696
1msl,225,pmnn,1msl_225_pmnn,1.346833961
1msl,226,pmnn,1msl_226_pmnn,1.3808205452363105
1msl,227,pmnn,1msl_227_pmnn,1.2624082252877782
1msl,228,pmnn,1msl_228_pmnn,2.001364613277773
1msl,229,pmnn,1msl_229_pmnn,1.039947005820925
1msl,230,pmnn,1msl_230_pmnn,1.3201279570793405
1msl,231,pmnn,1msl_231_pmnn,1.3192774460610874
1msl,232,pmnn,1msl_232_pmnn,1.1883556674001654
1msl,233,pmnn,1msl_233_pmnn,1.3524968734018754
1msl,234,pmnn,1msl_234_pmnn,1.2245543847994875
1msl,235,pmnn,1msl_235_pmnn,1.2700371567270914
1msl,236,pmnn,1msl_236_pmnn,1.634088855961361
1msl,237,pmnn,1msl_237_pmnn,1.345182557
1msl,238,pmnn,1msl_238_pmnn,1.5845891589996273
1msl,239,pmnn,1msl_239_pmnn,1.4684233606619363
1msl,240,pmnn,1msl_240_pmnn,2.6570013641607884
1msl,241,pmnn,1msl_241_pmnn,1.3315893927582574
1msl,242,pmnn,1msl_242_pmnn,1.3408097028023125
1msl,243,pmnn,1msl_243_pmnn,1.307291484290689
1msl,244,pmnn,1msl_244_pmnn,1.411707913525392
1msl,245,pmnn,1msl_245_pmnn,1.654935943296085
1msl,246,pmnn,1msl_246_pmnn,1.199217899527923
1msl,247,pmnn,1msl_247_pmnn,1.382124457251116
1msl,248,pmnn,1msl_248_pmnn,1.3551188715757754
1msl,249,pmnn,1msl_249_pmnn,4.800726069178171
3clq,0,pmnn,3clq_0_pmnn,0.4525170208648257
3clq,1,pmnn,3clq_1_pmnn,2.092215214890913
3clq,2,pmnn,3clq_2_pmnn,2.789387007239067
3clq,3,pmnn,3clq_3_pmnn,0.6663905252770201
3clq,4,pmnn,3clq_4_pmnn,2.205838473575465
3clq,5,pmnn,3clq_5_pmnn,0.4922964627752605
3clq,6,pmnn,3clq_6_pmnn,1.8093223939071144
3clq,7,pmnn,3clq_7_pmnn,0.6113144792445886
3clq,8,pmnn,3clq_8_pmnn,2.636968550745947
3clq,9,pmnn,3clq_9_pmnn,0.5127689193137339
3clq,10,pmnn,3clq_10_pmnn,1.855796687153425
3clq,11,pmnn,3clq_11_pmnn,2.1311968038861475
3clq,12,pmnn,3clq_12_pmnn,0.5109056873826774
3clq,13,pmnn,3clq_13_pmnn,5.336274340388911
3clq,14,pmnn,3clq_14_pmnn,4.4130479133019325
3clq,15,pmnn,3clq_15_pmnn,0.4936241441645191
3clq,16,pmnn,3clq_16_pmnn,0.5199165297585799
3clq,17,pmnn,3clq_17_pmnn,0.5376600232948974
3clq,18,pmnn,3clq_18_pmnn,2.0934854700069754
3clq,19,pmnn,3clq_19_pmnn,0.948744222
3clq,20,pmnn,3clq_20_pmnn,0.5074197170444744
3clq,21,pmnn,3clq_21_pmnn,2.277291403638314
3clq,22,pmnn,3clq_22_pmnn,4.425613387
3clq,23,pmnn,3clq_23_pmnn,0.6096938084005412
3clq,24,pmnn,3clq_24_pmnn,2.6253981350271234
3clq,25,pmnn,3clq_25_pmnn,0.5029489619575845
3clq,26,pmnn,3clq_26_pmnn,2.1263078347131006
3clq,27,pmnn,3clq_27_pmnn,5.067663674
3clq,28,pmnn,3clq_28_pmnn,4.736320839673404
3clq,29,pmnn,3clq_29_pmnn,1.9566777324811613
3clq,30,pmnn,3clq_30_pmnn,7.639597624941052
3clq,31,pmnn,3clq_31_pmnn,4.378285568903831
3clq,32,pmnn,3clq_32_pmnn,0.6512156800728994
3clq,33,pmnn,3clq_33_pmnn,2.6105920220107306
3clq,34,pmnn,3clq_34_pmnn,0.7561762913552371
3clq,35,pmnn,3clq_35_pmnn,5.662253213182479
3clq,36,pmnn,3clq_36_pmnn,0.5361456429692357
3clq,37,pmnn,3clq_37_pmnn,1.8198114569578232
3clq,38,pmnn,3clq_38_pmnn,0.5050964922871962
3clq,39,pmnn,3clq_39_pmnn,0.6024818960971614
3clq,40,pmnn,3clq_40_pmnn,2.231646735208764
3clq,41,pmnn,3clq_41_pmnn,0.5099860989789167
3clq,42,pmnn,3clq_42_pmnn,4.118656082755988
3clq,43,pmnn,3clq_43_pmnn,1.4835884200425933
3clq,44,pmnn,3clq_44_pmnn,3.462881261443912
3clq,45,pmnn,3clq_45_pmnn,2.1250571686913555
3clq,46,pmnn,3clq_46_pmnn,0.8498731564415072
3clq,47,pmnn,3clq_47_pmnn,0.5736916316037902
3clq,48,pmnn,3clq_48_pmnn,0.7405680167368691
3clq,49,pmnn,3clq_49_pmnn,6.096721303570395
3clq,50,pmnn,3clq_50_pmnn,5.950765788
3clq,51,pmnn,3clq_51_pmnn,6.294254142
3clq,52,pmnn,3clq_52_pmnn,7.617680090424494
3clq,53,pmnn,3clq_53_pmnn,1.9684665855753192
3clq,54,pmnn,3clq_54_pmnn,4.539414868609625
3clq,55,pmnn,3clq_55_pmnn,0.5548776552191904
3clq,56,pmnn,3clq_56_pmnn,7.901192355411114
3clq,57,pmnn,3clq_57_pmnn,2.060375222580219
3clq,58,pmnn,3clq_58_pmnn,0.82408974
3clq,59,pmnn,3clq_59_pmnn,0.5587831431969252
3clq,60,pmnn,3clq_60_pmnn,2.501229487
3clq,61,pmnn,3clq_61_pmnn,0.5605070083646522
3clq,62,pmnn,3clq_62_pmnn,7.523664282549141
3clq,63,pmnn,3clq_63_pmnn,2.149238011
3clq,64,pmnn,3clq_64_pmnn,3.559766271134912
3clq,65,pmnn,3clq_65_pmnn,2.197941371390456
3clq,66,pmnn,3clq_66_pmnn,0.5091816644290661
3clq,67,pmnn,3clq_67_pmnn,0.4799328089506932
3clq,68,pmnn,3clq_68_pmnn,0.5375303626809782
3clq,69,pmnn,3clq_69_pmnn,0.9280064818038556
3clq,70,pmnn,3clq_70_pmnn,7.952810344954323
3clq,71,pmnn,3clq_71_pmnn,0.5636759420731347
3clq,72,pmnn,3clq_72_pmnn,6.157470638444643
3clq,73,pmnn,3clq_73_pmnn,2.269954245048524
3clq,74,pmnn,3clq_74_pmnn,0.5629734493624756
3clq,75,pmnn,3clq_75_pmnn,0.5489636651535248
3clq,76,pmnn,3clq_76_pmnn,0.6961663276723068
3clq,77,pmnn,3clq_77_pmnn,2.1358925361768875
3clq,78,pmnn,3clq_78_pmnn,0.5493623866093894
3clq,79,pmnn,3clq_79_pmnn,0.4808391938955009
3clq,80,pmnn,3clq_80_pmnn,4.062819248273375
3clq,81,pmnn,3clq_81_pmnn,0.4134731416916646
3clq,82,pmnn,3clq_82_pmnn,3.768645477800887
3clq,83,pmnn,3clq_83_pmnn,0.3568269503647529
3clq,84,pmnn,3clq_84_pmnn,2.179433102396493
3clq,85,pmnn,3clq_85_pmnn,2.441508343035826
3clq,86,pmnn,3clq_86_pmnn,0.5958021328964711
3clq,87,pmnn,3clq_87_pmnn,5.0456971743619325
3clq,88,pmnn,3clq_88_pmnn,7.465431030220186
3clq,89,pmnn,3clq_89_pmnn,2.3340972954331014
3clq,90,pmnn,3clq_90_pmnn,1.853808282981113
3clq,91,pmnn,3clq_91_pmnn,0.5482788842599693
3clq,92,pmnn,3clq_92_pmnn,1.1887791511207546
3clq,93,pmnn,3clq_93_pmnn,0.4465191871775161
3clq,94,pmnn,3clq_94_pmnn,1.409426267491526
3clq,95,pmnn,3clq_95_pmnn,2.316747097334831
3clq,96,pmnn,3clq_96_pmnn,3.8282275920419178
3clq,97,pmnn,3clq_97_pmnn,3.823971495497815
3clq,98,pmnn,3clq_98_pmnn,4.152407013530193
3clq,99,pmnn,3clq_99_pmnn,2.409643930099368
3clq,100,pmnn,3clq_100_pmnn,0.4987785690044972
3clq,101,pmnn,3clq_101_pmnn,5.523694207415232
3clq,102,pmnn,3clq_102_pmnn,6.5104382871326605
3clq,103,pmnn,3clq_103_pmnn,0.6636779895912901
3clq,104,pmnn,3clq_104_pmnn,0.7372627811361786
3clq,105,pmnn,3clq_105_pmnn,0.5678065864269173
3clq,106,pmnn,3clq_106_pmnn,0.5157610763609733
3clq,107,pmnn,3clq_107_pmnn,5.266748967495244
3clq,108,pmnn,3clq_108_pmnn,4.816144875815485
3clq,109,pmnn,3clq_109_pmnn,2.141761680499689
3clq,110,pmnn,3clq_110_pmnn,3.9305437300715527
3clq,111,pmnn,3clq_111_pmnn,3.789960085
3clq,112,pmnn,3clq_112_pmnn,6.015452168
3clq,113,pmnn,3clq_113_pmnn,3.014813350315827
3clq,114,pmnn,3clq_114_pmnn,1.294236121239293
3clq,115,pmnn,3clq_115_pmnn,2.874958399897625
3clq,116,pmnn,3clq_116_pmnn,2.9738818335283663
3clq,117,pmnn,3clq_117_pmnn,1.6788426280548991
3clq,118,pmnn,3clq_118_pmnn,3.8828469305080135
3clq,119,pmnn,3clq_119_pmnn,0.8777691384470638
3clq,120,pmnn,3clq_120_pmnn,7.041288160822139
3clq,121,pmnn,3clq_121_pmnn,0.4967871198372782
3clq,122,pmnn,3clq_122_pmnn,0.3981469364745596
3clq,123,pmnn,3clq_123_pmnn,0.4790853360980335
3clq,124,pmnn,3clq_124_pmnn,0.5337464431829357
3clq,125,pmnn,3clq_125_pmnn,2.0868337522218807
3clq,126,pmnn,3clq_126_pmnn,0.8417431505041315
3clq,127,pmnn,3clq_127_pmnn,0.5387382939661486
3clq,128,pmnn,3clq_128_pmnn,5.578681298306632
3clq,129,pmnn,3clq_129_pmnn,2.043831170946226
3clq,130,pmnn,3clq_130_pmnn,0.69963579
3clq,131,pmnn,3clq_131_pmnn,7.486990633225738
3clq,132,pmnn,3clq_132_pmnn,9.995062077077217
3clq,133,pmnn,3clq_133_pmnn,6.510451550569422
3clq,134,pmnn,3clq_134_pmnn,4.275138355472196
3clq,135,pmnn,3clq_135_pmnn,0.4843408958533052
3clq,136,pmnn,3clq_136_pmnn,8.080577238667813
3clq,137,pmnn,3clq_137_pmnn,3.0700500220780644
3clq,138,pmnn,3clq_138_pmnn,2.281676161165548
3clq,139,pmnn,3clq_139_pmnn,0.5602497742938606
3clq,140,pmnn,3clq_140_pmnn,5.266314041337343
3clq,141,pmnn,3clq_141_pmnn,4.186987774393998
3clq,142,pmnn,3clq_142_pmnn,9.024245347
3clq,143,pmnn,3clq_143_pmnn,0.4302147837871874
3clq,144,pmnn,3clq_144_pmnn,2.048009257703415
3clq,145,pmnn,3clq_145_pmnn,0.7239178716289826
3clq,146,pmnn,3clq_146_pmnn,3.535257092986601
3clq,147,pmnn,3clq_147_pmnn,2.9104514381349103
3clq,148,pmnn,3clq_148_pmnn,6.398281729393418
3clq,149,pmnn,3clq_149_pmnn,2.074608414668465
3clq,150,pmnn,3clq_150_pmnn,0.4074751779258723
3clq,151,pmnn,3clq_151_pmnn,2.3650584152928613
3clq,152,pmnn,3clq_152_pmnn,0.6710191521921179
3clq,153,pmnn,3clq_153_pmnn,2.3193391709008564
3clq,154,pmnn,3clq_154_pmnn,2.518790942650349
3clq,155,pmnn,3clq_155_pmnn,2.2136458276187096
3clq,156,pmnn,3clq_156_pmnn,0.4729685908543365
3clq,157,pmnn,3clq_157_pmnn,1.5287901347614246
3clq,158,pmnn,3clq_158_pmnn,4.167695645519912
3clq,159,pmnn,3clq_159_pmnn,5.820317028
3clq,160,pmnn,3clq_160_pmnn,6.772750072429234
3clq,161,pmnn,3clq_161_pmnn,8.728781916434462
3clq,162,pmnn,3clq_162_pmnn,0.5027818669637656
3clq,163,pmnn,3clq_163_pmnn,9.969369898927445
3clq,164,pmnn,3clq_164_pmnn,5.555391064915608
3clq,165,pmnn,3clq_165_pmnn,0.5410189101116623
3clq,166,pmnn,3clq_166_pmnn,0.5008586046362217
3clq,167,pmnn,3clq_167_pmnn,4.953590994712596
3clq,168,pmnn,3clq_168_pmnn,0.6822394731171334
3clq,169,pmnn,3clq_169_pmnn,5.025385311404109
3clq,170,pmnn,3clq_170_pmnn,3.676649331465124
3clq,171,pmnn,3clq_171_pmnn,0.5929613990890046
3clq,172,pmnn,3clq_172_pmnn,1.374867835
3clq,173,pmnn,3clq_173_pmnn,0.5568798567139092
3clq,174,pmnn,3clq_174_pmnn,3.828096214851482
3clq,175,pmnn,3clq_175_pmnn,4.417515297480664
3clq,176,pmnn,3clq_176_pmnn,2.2257898769761058
3clq,177,pmnn,3clq_177_pmnn,0.8464166009100288
3clq,178,pmnn,3clq_178_pmnn,2.404001060989924
3clq,179,pmnn,3clq_179_pmnn,5.571189320114948
3clq,180,pmnn,3clq_180_pmnn,0.4013303601861608
3clq,181,pmnn,3clq_181_pmnn,6.411742893311587
3clq,182,pmnn,3clq_182_pmnn,0.9717937097615752
3clq,183,pmnn,3clq_183_pmnn,7.312368917883499
3clq,184,pmnn,3clq_184_pmnn,0.5637870571396133
3clq,185,pmnn,3clq_185_pmnn,5.089368221633668
3clq,186,pmnn,3clq_186_pmnn,2.2557125783910235
3clq,187,pmnn,3clq_187_pmnn,4.379418378813803
3clq,188,pmnn,3clq_188_pmnn,0.5530651657743626
3clq,189,pmnn,3clq_189_pmnn,0.6976380894279867
3clq,190,pmnn,3clq_190_pmnn,0.640972711
3clq,191,pmnn,3clq_191_pmnn,1.4559045349854045
3clq,192,pmnn,3clq_192_pmnn,0.4521536445729799
3clq,193,pmnn,3clq_193_pmnn,6.053010787813773
3clq,194,pmnn,3clq_194_pmnn,4.9102425556980736
3clq,195,pmnn,3clq_195_pmnn,1.7863582997944996
3clq,196,pmnn,3clq_196_pmnn,2.1973521921078607
3clq,197,pmnn,3clq_197_pmnn,4.155510347041398
3clq,198,pmnn,3clq_198_pmnn,0.6187191429185455
3clq,199,pmnn,3clq_199_pmnn,1.1446053874178863
3clq,200,pmnn,3clq_200_pmnn,0.6192982776233587
3clq,201,pmnn,3clq_201_pmnn,1.782734339148602
3clq,202,pmnn,3clq_202_pmnn,0.4750662394702646
3clq,203,pmnn,3clq_203_pmnn,2.188918409357268
3clq,204,pmnn,3clq_204_pmnn,0.7870789979614299
3clq,205,pmnn,3clq_205_pmnn,0.5257652264814487
3clq,206,pmnn,3clq_206_pmnn,8.122062739058782
